cost_id;employee_id;month;salary_cost;benefits_cost;operational_cost
12548;1265;1/08/2024;5445.58;1361.39;648.1
12549;1265;1/09/2024;5513.12;1378.28;682.82
12550;1265;1/10/2024;5542.65;1385.66;677.25
12551;1265;1/11/2024;5348.61;1337.15;656.62
12552;1265;1/12/2024;5474.11;1368.53;613.54
12553;1266;1/01/2024;5744.26;1436.07;420.23
12554;1266;1/02/2024;5778.87;1444.72;456.89
12555;1266;1/03/2024;5773.22;1443.31;463.33
12556;1266;1/04/2024;5790.79;1447.7;461.39
12557;1266;1/05/2024;5736.41;1434.1;446.35
12558;1266;1/06/2024;5700.89;1425.22;451.44
12559;1266;1/07/2024;5652.25;1413.06;493.54
12560;1266;1/08/2024;5776.26;1444.07;429.68
12561;1266;1/09/2024;5700.84;1425.21;425.9
12562;1266;1/10/2024;5772.08;1443.02;446.09
12563;1266;1/11/2024;5700.76;1425.19;412.12
12564;1266;1/12/2024;5690.56;1422.64;438.05
12565;1267;1/01/2024;8348.28;3339.31;522.55
12566;1267;1/02/2024;8291.48;3316.59;509.32
12567;1267;1/03/2024;8288.52;3315.41;515.08
12568;1267;1/04/2024;8143.1;3257.24;481.25
12569;1267;1/05/2024;8203.95;3281.58;455.7
12570;1267;1/06/2024;8015.59;3206.24;496.93
12571;1267;1/07/2024;8362.2;3344.88;515.54
12572;1267;1/08/2024;8215.41;3286.16;487.5
12573;1267;1/09/2024;8308.46;3323.38;505.16
12574;1267;1/10/2024;8329.35;3331.74;479.75
12575;1267;1/11/2024;8128.31;3251.32;507.79
12576;1267;1/12/2024;8262.97;3305.19;541.29
12577;1268;1/01/2024;2986.54;597.31;390.23
12578;1268;1/02/2024;2996.97;599.39;436.66
12579;1268;1/03/2024;2953.41;590.68;365.66
12580;1268;1/04/2024;3016.54;603.31;360.92
12581;1268;1/05/2024;2983.37;596.67;406.3
12582;1268;1/06/2024;2945.58;589.12;422.49
12583;1268;1/07/2024;2973.17;594.63;382.36
12584;1268;1/08/2024;2988.41;597.68;419.86
12585;1268;1/09/2024;2959.05;591.81;389.66
12586;1268;1/10/2024;2984.49;596.9;368.07
12587;1268;1/11/2024;3057.01;611.4;425.96
12588;1268;1/12/2024;3040.66;608.13;419.4
12589;1269;1/01/2024;7431.09;2600.88;413.66
12590;1269;1/02/2024;7454.35;2609.02;464.35
12591;1269;1/03/2024;7432.34;2601.32;487.86
12592;1269;1/04/2024;7562.56;2646.9;487.51
12593;1269;1/05/2024;7309.99;2558.5;441.96
12594;1269;1/06/2024;7415.29;2595.35;414.65
12595;1269;1/07/2024;7386.16;2585.16;482.45
12596;1269;1/08/2024;7647.37;2676.58;425.64
12597;1269;1/09/2024;7582.04;2653.71;471.07
12598;1269;1/10/2024;7304.0;2556.4;481.82
12599;1269;1/11/2024;7573.72;2650.8;427.66
12600;1269;1/12/2024;7483.31;2619.16;449.7
12601;1270;1/01/2024;11458.37;4583.35;426.35
12602;1270;1/02/2024;11453.69;4581.48;482.96
12603;1270;1/03/2024;11658.32;4663.33;450.21
12604;1270;1/04/2024;11845.77;4738.31;483.15
12605;1270;1/05/2024;11931.64;4772.66;494.37
12606;1270;1/06/2024;11491.08;4596.43;491.03
12607;1270;1/07/2024;11769.5;4707.8;424.48
12608;1270;1/08/2024;11854.88;4741.95;415.08
12609;1270;1/09/2024;11675.2;4670.08;444.72
12610;1270;1/10/2024;11890.46;4756.18;483.59
12611;1271;1/01/2024;8368.92;2929.12;405.62
12612;1271;1/02/2024;8193.81;2867.83;435.56
12613;1271;1/03/2024;8225.69;2878.99;395.45
12614;1271;1/04/2024;8380.55;2933.19;419.93
12615;1271;1/05/2024;8461.26;2961.44;436.34
12616;1271;1/06/2024;8148.34;2851.92;432.25
12617;1271;1/07/2024;8281.07;2898.37;385.37
12618;1271;1/08/2024;8338.96;2918.64;379.53
12619;1271;1/09/2024;8452.71;2958.45;431.29
12620;1271;1/10/2024;8188.6;2866.01;367.01
12621;1271;1/11/2024;8349.28;2922.25;436.32
12622;1271;1/12/2024;8197.34;2869.07;439.04
12623;1272;1/01/2024;8846.8;3096.38;650.5
12624;1272;1/02/2024;8488.42;2970.95;616.3
12625;1272;1/03/2024;8769.52;3069.33;680.16
12626;1272;1/04/2024;8562.45;2996.86;711.24
12627;1272;1/05/2024;8800.54;3080.19;672.53
12628;1272;1/06/2024;8430.16;2950.56;615.53
12629;1272;1/07/2024;8817.36;3086.08;597.42
12630;1272;1/08/2024;8762.97;3067.04;616.65
12631;1272;1/09/2024;8598.17;3009.36;656.13
12632;1272;1/10/2024;8578.73;3002.56;597.05
12633;1272;1/11/2024;8434.93;2952.23;590.79
12634;1272;1/12/2024;8447.94;2956.78;604.9
12635;1273;1/01/2024;5264.19;1842.47;453.96
12636;1273;1/02/2024;5315.87;1860.55;417.12
12637;1273;1/03/2024;5266.56;1843.3;443.04
12638;1273;1/04/2024;5309.74;1858.41;454.51
12639;1273;1/05/2024;5338.47;1868.46;462.74
12640;1273;1/06/2024;5364.82;1877.69;421.53
12641;1273;1/07/2024;5214.18;1824.96;456.11
12642;1273;1/08/2024;5349.33;1872.27;482.57
12643;1273;1/09/2024;5423.6;1898.26;423.87
12644;1273;1/10/2024;5231.18;1830.91;406.85
12645;1273;1/11/2024;5246.92;1836.42;433.02
12646;1273;1/12/2024;5328.55;1864.99;424.17
12647;1274;1/01/2024;3801.66;950.41;276.27
12648;1274;1/02/2024;3821.89;955.47;273.98
12649;1274;1/03/2024;3751.92;937.98;271.25
12650;1274;1/04/2024;3904.41;976.1;270.12
12651;1274;1/05/2024;3745.61;936.4;287.54
12652;1274;1/06/2024;3781.38;945.35;284.06
12653;1274;1/07/2024;3813.3;953.33;327.6
12654;1274;1/08/2024;3830.27;957.57;288.21
12655;1274;1/09/2024;3752.36;938.09;298.34
12656;1274;1/10/2024;3929.68;982.42;278.8
12657;1274;1/11/2024;3873.38;968.35;310.74
12658;1274;1/12/2024;3857.31;964.33;291.44
12659;1275;1/01/2024;11095.94;4438.38;645.35
12660;1275;1/02/2024;10913.53;4365.41;648.59
12661;1275;1/03/2024;10987.86;4395.14;594.98
12662;1275;1/04/2024;10841.22;4336.49;684.36
12663;1275;1/05/2024;11039.75;4415.9;657.71
12664;1275;1/06/2024;10873.18;4349.27;649.59
12665;1275;1/07/2024;10857.92;4343.17;695.37
12666;1275;1/08/2024;10804.17;4321.67;640.06
12667;1275;1/09/2024;10955.88;4382.35;704.32
12668;1275;1/10/2024;11025.5;4410.2;613.31
12669;1275;1/11/2024;10818.41;4327.36;670.32
12670;1275;1/12/2024;10628.99;4251.6;612.7
12671;1276;1/01/2024;5182.42;1295.61;405.9
12672;1276;1/02/2024;5203.45;1300.86;411.46
12673;1276;1/03/2024;5251.11;1312.78;363.34
12674;1276;1/04/2024;5175.64;1293.91;377.99
12675;1276;1/05/2024;5115.98;1278.99;369.35
12676;1276;1/06/2024;5110.32;1277.58;387.33
12677;1276;1/07/2024;5174.25;1293.56;434.35
12678;1276;1/08/2024;5253.33;1313.33;366.76
12679;1276;1/09/2024;5234.81;1308.7;396.5
12680;1276;1/10/2024;5231.63;1307.91;382.44
12681;1276;1/11/2024;5183.84;1295.96;431.91
12682;1276;1/12/2024;5053.1;1263.28;436.95
12683;1277;1/01/2024;7315.96;2560.59;288.7
12684;1277;1/02/2024;7416.4;2595.74;284.88
12685;1277;1/03/2024;7400.43;2590.15;276.42
12686;1277;1/04/2024;7489.19;2621.22;318.29
12687;1277;1/05/2024;7355.19;2574.32;307.19
12688;1277;1/06/2024;7500.46;2625.16;276.36
12689;1277;1/07/2024;7528.72;2635.05;308.25
12690;1277;1/08/2024;7255.86;2539.55;293.48
12691;1277;1/09/2024;7219.94;2526.98;291.7
12692;1277;1/10/2024;7270.68;2544.74;288.34
12693;1277;1/11/2024;7238.6;2533.51;284.13
12694;1277;1/12/2024;7235.48;2532.42;274.87
12695;1278;1/01/2024;5215.19;1303.8;489.88
12696;1278;1/02/2024;5208.95;1302.24;433.26
12697;1278;1/03/2024;5259.54;1314.88;446.05
12698;1278;1/04/2024;5185.93;1296.48;409.91
12699;1278;1/05/2024;5272.09;1318.02;462.14
12700;1278;1/06/2024;5350.77;1337.69;422.75
12701;1278;1/07/2024;5295.91;1323.98;430.12
12702;1278;1/08/2024;5163.57;1290.89;485.58
12703;1278;1/09/2024;5243.4;1310.85;463.4
12704;1278;1/10/2024;5337.96;1334.49;473.02
12705;1278;1/11/2024;5326.08;1331.52;429.03
12706;1278;1/12/2024;5395.23;1348.81;481.45
12707;1279;1/01/2024;6984.0;2444.4;300.97
12708;1279;1/02/2024;6866.49;2403.27;294.79
12709;1279;1/03/2024;6823.82;2388.34;328.06
12710;1279;1/04/2024;6962.06;2436.72;302.28
12711;1279;1/05/2024;6937.56;2428.15;325.63
12712;1279;1/06/2024;6720.7;2352.24;312.95
12713;1279;1/07/2024;6912.88;2419.51;328.5
12714;1279;1/08/2024;6936.39;2427.74;315.74
12715;1279;1/09/2024;6675.32;2336.36;272.32
12716;1279;1/10/2024;6929.79;2425.43;310.75
12717;1279;1/11/2024;6667.8;2333.73;286.63
12718;1279;1/12/2024;6926.18;2424.16;307.11
12719;1280;1/07/2024;5119.81;1279.95;493.85
12720;1280;1/08/2024;5073.11;1268.28;431.55
12721;1280;1/09/2024;4904.7;1226.17;444.92
12722;1280;1/10/2024;5044.83;1261.21;453.37
12723;1280;1/11/2024;4882.29;1220.57;489.92
12724;1280;1/12/2024;4901.99;1225.5;484.9
12725;1281;1/01/2024;9068.21;3173.87;454.68
12726;1281;1/02/2024;8814.16;3084.96;412.36
12727;1281;1/03/2024;8818.38;3086.43;490.59
12728;1281;1/04/2024;8699.66;3044.88;444.01
12729;1281;1/05/2024;8973.07;3140.57;432.06
12730;1281;1/06/2024;9051.32;3167.96;449.78
12731;1281;1/07/2024;8940.52;3129.18;455.67
12732;1281;1/08/2024;8816.62;3085.82;412.39
12733;1281;1/09/2024;8988.76;3146.07;493.17
12734;1281;1/10/2024;8855.23;3099.33;446.96
12735;1281;1/11/2024;8640.12;3024.04;426.8
12736;1281;1/12/2024;8777.79;3072.23;474.89
12737;1282;1/01/2024;7872.63;2755.42;283.45
12738;1282;1/02/2024;7909.59;2768.36;297.81
12739;1282;1/03/2024;7668.62;2684.02;320.41
12740;1282;1/04/2024;7872.55;2755.39;316.36
12741;1282;1/05/2024;7836.37;2742.73;306.81
12742;1282;1/06/2024;7803.96;2731.39;323.53
12743;1282;1/07/2024;7849.75;2747.41;318.65
12744;1282;1/08/2024;7639.57;2673.85;282.83
12745;1282;1/09/2024;7917.78;2771.22;285.65
12746;1282;1/10/2024;7989.56;2796.35;300.81
12747;1282;1/11/2024;7655.6;2679.46;297.84
12748;1282;1/12/2024;7858.92;2750.62;322.7
12749;1283;1/01/2024;7067.31;2473.56;371.42
12750;1283;1/02/2024;7002.22;2450.78;405.89
12751;1283;1/03/2024;6960.11;2436.04;361.79
12752;1283;1/04/2024;7160.13;2506.05;369.7
12753;1283;1/05/2024;7186.04;2515.11;414.41
12754;1283;1/06/2024;6881.54;2408.54;400.93
12755;1283;1/07/2024;7129.59;2495.36;383.07
12756;1283;1/08/2024;6908.39;2417.94;366.7
12757;1283;1/09/2024;6953.34;2433.67;388.58
12758;1283;1/10/2024;6993.47;2447.71;389.73
12759;1283;1/11/2024;7039.38;2463.78;369.98
12760;1283;1/12/2024;7023.14;2458.1;407.57
12761;1284;1/01/2024;8622.2;3017.77;587.8
12762;1284;1/02/2024;8534.84;2987.19;702.46
12763;1284;1/03/2024;8616.05;3015.62;610.72
12764;1284;1/04/2024;8780.37;3073.13;631.03
12765;1284;1/05/2024;8582.13;3003.75;673.74
12766;1284;1/06/2024;8545.49;2990.92;711.43
12767;1284;1/07/2024;8759.35;3065.77;686.67
12768;1284;1/08/2024;8560.34;2996.12;634.39
12769;1284;1/09/2024;8553.73;2993.81;698.79
12770;1284;1/10/2024;8706.87;3047.4;611.72
12771;1284;1/11/2024;8449.72;2957.4;628.75
12772;1284;1/12/2024;8465.26;2962.84;593.64
12773;1285;1/01/2024;5507.09;1376.77;362.16
12774;1285;1/02/2024;5297.04;1324.26;390.33
12775;1285;1/03/2024;5391.32;1347.83;379.83
12776;1285;1/04/2024;5368.03;1342.01;406.64
12777;1285;1/05/2024;5274.3;1318.58;362.64
12778;1285;1/06/2024;5493.93;1373.48;374.12
12779;1285;1/07/2024;5522.55;1380.64;384.74
12780;1285;1/08/2024;5304.14;1326.04;429.17
12781;1285;1/09/2024;5470.59;1367.65;395.02
12782;1285;1/10/2024;5524.85;1381.21;379.55
12783;1285;1/11/2024;5462.53;1365.63;425.3
12784;1285;1/12/2024;5410.57;1352.64;413.58
12785;1286;1/01/2024;4269.06;1067.27;462.37
12786;1286;1/02/2024;4265.84;1066.46;546.33
12787;1286;1/03/2024;4245.23;1061.31;526.44
12788;1286;1/04/2024;4300.28;1075.07;511.11
12789;1286;1/05/2024;4236.16;1059.04;464.17
12790;1286;1/06/2024;4347.44;1086.86;458.53
12791;1286;1/07/2024;4237.25;1059.31;532.7
12792;1286;1/08/2024;4245.64;1061.41;493.86
12793;1286;1/09/2024;4343.58;1085.89;537.79
12794;1286;1/10/2024;4292.7;1073.17;465.42
12795;1286;1/11/2024;4291.56;1072.89;521.98
12796;1286;1/12/2024;4311.79;1077.95;456.0
12797;1287;1/01/2024;7702.38;3080.95;457.25
12798;1287;1/02/2024;7702.6;3081.04;432.99
12799;1287;1/03/2024;7393.51;2957.4;476.92
12800;1287;1/04/2024;7431.99;2972.8;436.26
12801;1287;1/05/2024;7521.2;3008.48;425.7
12802;1287;1/06/2024;7512.68;3005.07;410.04
12803;1287;1/07/2024;7459.36;2983.74;465.27
12804;1287;1/08/2024;7733.05;3093.22;434.99
12805;1287;1/09/2024;7624.54;3049.82;450.72
12806;1287;1/10/2024;7393.08;2957.23;407.52
12807;1287;1/11/2024;7685.19;3074.08;433.45
12808;1288;1/01/2024;11543.89;4617.56;300.51
12809;1288;1/02/2024;11469.93;4587.97;322.95
12810;1288;1/03/2024;11495.24;4598.1;297.06
12811;1288;1/04/2024;11257.36;4502.94;285.55
12812;1288;1/05/2024;11585.86;4634.34;287.68
12813;1288;1/06/2024;11211.73;4484.69;280.85
12814;1288;1/07/2024;11536.88;4614.75;298.4
12815;1288;1/08/2024;11414.67;4565.87;285.19
12816;1288;1/09/2024;11579.42;4631.77;286.41
12817;1288;1/10/2024;11358.9;4543.56;317.66
12818;1288;1/11/2024;11276.38;4510.55;288.37
12819;1288;1/12/2024;11297.42;4518.97;273.17
12820;1289;1/01/2024;9167.63;3667.05;301.92
12821;1289;1/02/2024;9224.74;3689.9;278.14
12822;1289;1/03/2024;9126.86;3650.74;296.06
12823;1289;1/04/2024;9430.81;3772.32;310.3
12824;1289;1/05/2024;9157.37;3662.95;291.9
12825;1289;1/06/2024;9085.69;3634.28;297.76
12826;1289;1/07/2024;9094.86;3637.94;323.16
12827;1289;1/08/2024;9447.9;3779.16;291.1
12828;1289;1/09/2024;9289.21;3715.68;287.42
12829;1289;1/10/2024;9359.33;3743.73;271.24
12830;1289;1/11/2024;9036.51;3614.6;277.28
12831;1289;1/12/2024;9396.71;3758.68;285.25
12832;1290;1/01/2024;9553.6;3821.44;475.33
12833;1290;1/02/2024;9608.72;3843.49;523.11
12834;1290;1/03/2024;9433.75;3773.5;454.35
12835;1290;1/04/2024;9505.02;3802.01;456.04
12836;1290;1/05/2024;9541.53;3816.61;511.45
12837;1290;1/06/2024;9612.68;3845.07;472.26
12838;1290;1/07/2024;9545.52;3818.21;524.32
12839;1290;1/08/2024;9371.04;3748.42;494.04
12840;1290;1/09/2024;9219.09;3687.64;545.22
12841;1290;1/10/2024;9320.53;3728.21;543.81
12842;1290;1/11/2024;9522.92;3809.17;520.67
12843;1290;1/12/2024;9290.68;3716.27;462.44
12844;1291;1/01/2024;8817.25;3526.9;370.54
12845;1291;1/02/2024;8818.12;3527.25;426.02
12846;1291;1/03/2024;9127.99;3651.2;438.28
12847;1291;1/04/2024;9140.31;3656.12;383.77
12848;1291;1/05/2024;9094.11;3637.64;407.8
12849;1291;1/06/2024;9210.93;3684.37;380.69
12850;1292;1/01/2024;4019.8;1004.95;505.68
12851;1292;1/02/2024;4061.1;1015.27;518.57
12852;1292;1/03/2024;4037.76;1009.44;459.08
12853;1292;1/04/2024;4161.56;1040.39;509.15
12854;1292;1/05/2024;4042.2;1010.55;491.41
12855;1292;1/06/2024;4041.78;1010.45;542.65
12856;1292;1/07/2024;4050.68;1012.67;519.86
12857;1292;1/08/2024;4170.65;1042.66;521.13
12858;1292;1/09/2024;4060.4;1015.1;495.64
12859;1292;1/10/2024;4091.54;1022.88;461.6
12860;1292;1/11/2024;4079.64;1019.91;469.3
12861;1292;1/12/2024;4010.57;1002.64;520.96
12862;1293;1/09/2024;6252.44;2188.35;412.7
12863;1293;1/10/2024;6072.77;2125.47;418.35
12864;1293;1/11/2024;6191.29;2166.95;370.62
12865;1293;1/12/2024;6073.18;2125.61;414.62
12866;1294;1/01/2024;8506.24;2977.18;407.98
12867;1294;1/02/2024;8526.58;2984.3;429.0
12868;1294;1/03/2024;8830.29;3090.6;398.06
12869;1294;1/04/2024;8480.82;2968.29;392.69
12870;1294;1/05/2024;8787.88;3075.76;416.84
12871;1294;1/06/2024;8766.68;3068.34;382.14
12872;1294;1/07/2024;8454.17;2958.96;418.27
12873;1294;1/08/2024;8604.39;3011.54;413.1
12874;1294;1/09/2024;8479.5;2967.82;373.07
12875;1294;1/10/2024;8599.37;3009.78;400.37
12876;1294;1/11/2024;8848.7;3097.05;437.19
12877;1294;1/12/2024;8587.51;3005.63;435.02
12878;1295;1/01/2024;7987.81;2795.73;301.91
12879;1295;1/02/2024;7908.91;2768.12;272.27
12880;1295;1/03/2024;7976.18;2791.66;287.52
12881;1295;1/04/2024;7921.96;2772.69;305.26
12882;1295;1/05/2024;7739.25;2708.74;326.78
12883;1295;1/06/2024;7878.68;2757.54;313.09
12884;1295;1/07/2024;7725.59;2703.96;316.79
12885;1295;1/08/2024;8025.1;2808.78;299.42
12886;1295;1/09/2024;7983.87;2794.35;280.95
12887;1295;1/10/2024;7917.46;2771.11;289.1
12888;1295;1/11/2024;7776.55;2721.79;324.64
12889;1295;1/12/2024;7762.55;2716.89;308.33
12890;1296;1/01/2024;11283.53;4513.41;687.38
12891;1296;1/02/2024;11581.06;4632.42;652.6
12892;1296;1/03/2024;11296.31;4518.52;639.37
12893;1296;1/04/2024;11598.57;4639.43;609.32
12894;1296;1/05/2024;11643.43;4657.37;629.81
12895;1296;1/06/2024;11196.61;4478.64;602.93
12896;1296;1/07/2024;11174.01;4469.6;642.33
12897;1296;1/08/2024;11267.34;4506.94;618.47
12898;1296;1/09/2024;11682.86;4673.14;666.46
12899;1296;1/10/2024;11716.91;4686.76;675.6
12900;1296;1/11/2024;11392.89;4557.16;699.04
12901;1296;1/12/2024;11553.14;4621.26;634.75
12902;1297;1/01/2024;6293.15;1573.29;282.99
12903;1297;1/02/2024;6190.09;1547.52;291.67
12904;1297;1/03/2024;6146.89;1536.72;284.92
12905;1297;1/04/2024;6335.74;1583.93;291.37
12906;1297;1/05/2024;6038.42;1509.61;304.07
12907;1297;1/06/2024;6097.02;1524.26;303.37
12908;1297;1/07/2024;6105.47;1526.37;309.92
12909;1297;1/08/2024;6212.15;1553.04;291.68
12910;1297;1/09/2024;6183.8;1545.95;282.58
12911;1297;1/10/2024;6108.84;1527.21;296.96
12912;1297;1/11/2024;6292.62;1573.15;283.66
12913;1297;1/12/2024;6339.69;1584.92;306.74
12914;1298;1/01/2024;12236.62;4894.65;286.51
12915;1298;1/02/2024;11756.77;4702.71;288.68
12916;1298;1/03/2024;11908.62;4763.45;323.62
12917;1298;1/04/2024;12163.82;4865.53;311.06
12918;1298;1/05/2024;11976.69;4790.68;324.75
12919;1298;1/06/2024;11928.47;4771.39;308.33
12920;1298;1/07/2024;12240.22;4896.09;271.61
12921;1298;1/08/2024;11794.84;4717.94;302.65
12922;1298;1/09/2024;11716.7;4686.68;306.45
12923;1298;1/10/2024;11987.56;4795.02;280.37
12924;1298;1/11/2024;12040.54;4816.22;307.7
12925;1298;1/12/2024;11756.63;4702.65;279.4
12926;1299;1/02/2024;6049.51;1512.38;694.89
12927;1299;1/03/2024;6185.71;1546.43;630.13
12928;1299;1/04/2024;5966.2;1491.55;714.48
12929;1299;1/05/2024;6102.79;1525.7;659.13
12930;1299;1/06/2024;6124.66;1531.16;602.08
12931;1299;1/07/2024;5955.49;1488.87;690.67
12932;1299;1/08/2024;6136.17;1534.04;702.9
12933;1299;1/09/2024;6161.11;1540.28;652.09
12934;1299;1/10/2024;6032.11;1508.03;630.6
12935;1299;1/11/2024;6030.81;1507.7;642.91
12936;1299;1/12/2024;6079.16;1519.79;610.7
12937;1300;1/01/2024;3865.79;966.45;303.05
12938;1300;1/02/2024;3812.66;953.16;317.66
12939;1300;1/03/2024;3874.24;968.56;323.16
12940;1300;1/04/2024;3764.3;941.08;274.02
12941;1300;1/05/2024;3774.38;943.6;280.16
12942;1300;1/06/2024;3861.29;965.32;286.78
12943;1300;1/07/2024;3889.97;972.49;325.97
12944;1300;1/08/2024;3719.63;929.91;300.79
12945;1300;1/09/2024;3814.14;953.53;299.62
12946;1300;1/10/2024;3776.9;944.23;312.04
12947;1300;1/11/2024;3802.47;950.62;290.44
12948;1300;1/12/2024;3813.18;953.29;326.97
12949;1301;1/01/2024;5004.18;1751.46;420.24
12950;1301;1/02/2024;4995.36;1748.38;363.45
12951;1301;1/03/2024;5074.41;1776.04;432.7
12952;1301;1/04/2024;4963.32;1737.16;379.85
12953;1301;1/05/2024;5022.63;1757.92;383.3
12954;1301;1/06/2024;5017.87;1756.25;395.63
12955;1301;1/07/2024;5045.07;1765.77;436.43
12956;1301;1/08/2024;4945.35;1730.87;432.9
12957;1301;1/09/2024;4991.44;1747.0;415.18
12958;1301;1/10/2024;4929.03;1725.16;423.46
12959;1301;1/11/2024;5149.76;1802.42;412.1
12960;1301;1/12/2024;4987.01;1745.45;412.97
12961;1302;1/01/2024;8775.22;3071.33;466.99
12962;1302;1/02/2024;8872.43;3105.35;418.16
12963;1302;1/03/2024;8690.86;3041.8;439.75
12964;1302;1/04/2024;8766.75;3068.36;488.62
12965;1302;1/05/2024;8741.82;3059.64;423.11
12966;1302;1/06/2024;8728.5;3054.97;430.79
12967;1302;1/07/2024;8664.36;3032.53;484.09
12968;1302;1/08/2024;8890.11;3111.54;472.69
12969;1302;1/09/2024;8643.55;3025.24;428.08
12970;1302;1/10/2024;8494.66;2973.13;455.03
12971;1302;1/11/2024;8773.84;3070.84;465.48
12972;1302;1/12/2024;8780.84;3073.29;455.73
12973;1303;1/01/2024;10927.1;4370.84;519.65
12974;1303;1/02/2024;10911.64;4364.66;485.99
12975;1303;1/03/2024;10633.32;4253.33;477.07
12976;1303;1/04/2024;10505.55;4202.22;525.14
12977;1303;1/05/2024;10494.46;4197.78;514.56
12978;1303;1/06/2024;10965.74;4386.3;495.77
12979;1303;1/07/2024;10546.05;4218.42;492.88
12980;1303;1/08/2024;10972.34;4388.94;500.4
12981;1303;1/09/2024;10798.92;4319.57;515.31
12982;1303;1/10/2024;10705.59;4282.24;511.12
12983;1303;1/11/2024;10634.58;4253.83;495.45
12984;1303;1/12/2024;10493.27;4197.31;546.7
12985;1304;1/01/2024;8315.12;3326.05;427.48
12986;1304;1/02/2024;8406.78;3362.71;381.28
12987;1304;1/03/2024;8509.44;3403.78;407.81
12988;1304;1/04/2024;8644.82;3457.93;434.1
12989;1304;1/05/2024;8334.39;3333.76;379.75
12990;1304;1/06/2024;8618.86;3447.54;403.73
12991;1304;1/07/2024;8339.31;3335.72;360.22
12992;1304;1/08/2024;8242.31;3296.92;410.26
12993;1305;1/01/2024;7982.34;3192.94;318.11
12994;1305;1/02/2024;8179.83;3271.93;292.4
12995;1305;1/03/2024;8159.16;3263.66;280.71
12996;1305;1/04/2024;8017.38;3206.95;311.83
12997;1305;1/05/2024;8080.37;3232.15;315.41
12998;1305;1/06/2024;8178.1;3271.24;316.41
12999;1305;1/07/2024;8220.84;3288.34;283.23
13000;1305;1/08/2024;8232.27;3292.91;313.52
13001;1305;1/09/2024;8032.39;3212.96;282.5
13002;1305;1/10/2024;7981.43;3192.57;299.78
13003;1305;1/11/2024;7900.86;3160.34;293.36
13004;1305;1/12/2024;8038.06;3215.22;281.08
13005;1306;1/01/2024;7528.44;3011.38;360.39
13006;1306;1/02/2024;7417.99;2967.2;387.31
13007;1306;1/03/2024;7457.44;2982.98;429.0
13008;1306;1/04/2024;7343.03;2937.21;406.96
13009;1306;1/05/2024;7349.83;2939.93;371.35
13010;1306;1/06/2024;7326.84;2930.74;387.23
13011;1306;1/07/2024;7357.55;2943.02;361.58
13012;1306;1/08/2024;7428.21;2971.28;422.76
13013;1306;1/09/2024;7528.97;3011.59;430.04
13014;1306;1/10/2024;7337.41;2934.96;399.29
13015;1306;1/11/2024;7412.51;2965.0;392.58
13016;1306;1/12/2024;7437.56;2975.02;415.82
13017;1307;1/01/2024;7948.3;3179.32;703.31
13018;1307;1/02/2024;7896.52;3158.61;703.33
13019;1307;1/03/2024;7965.84;3186.34;667.79
13020;1307;1/04/2024;8002.97;3201.19;609.58
13021;1307;1/05/2024;8103.28;3241.31;627.01
13022;1307;1/06/2024;8161.07;3264.43;654.69
13023;1307;1/07/2024;8114.61;3245.84;673.35
13024;1307;1/08/2024;8267.71;3307.08;642.7
13025;1307;1/09/2024;8156.19;3262.48;642.35
13026;1307;1/10/2024;8254.59;3301.84;680.73
13027;1307;1/11/2024;8188.76;3275.5;640.4
13028;1307;1/12/2024;7877.14;3150.86;620.41
13029;1308;1/01/2024;9078.4;3631.36;475.85
13030;1308;1/02/2024;8818.89;3527.56;445.06
13031;1308;1/03/2024;9150.07;3660.03;475.55
13032;1308;1/04/2024;9034.72;3613.89;412.14
13033;1308;1/05/2024;9094.45;3637.78;448.94
13034;1308;1/06/2024;8846.15;3538.46;490.51
13035;1308;1/07/2024;8796.43;3518.57;455.38
13036;1308;1/08/2024;8745.54;3498.22;470.54
13037;1308;1/09/2024;9075.89;3630.36;486.29
13038;1308;1/10/2024;8814.82;3525.93;486.94
13039;1308;1/11/2024;8912.6;3565.04;421.78
13040;1308;1/12/2024;8744.16;3497.66;437.2
13041;1309;1/01/2024;6943.07;2430.07;384.08
13042;1309;1/02/2024;6775.95;2371.58;386.0
13043;1309;1/03/2024;7109.81;2488.43;426.67
13044;1309;1/04/2024;6924.87;2423.7;369.76
13045;1309;1/05/2024;6825.38;2388.88;420.83
13046;1309;1/06/2024;7024.16;2458.46;384.61
13047;1309;1/07/2024;6868.51;2403.98;399.12
13048;1309;1/08/2024;6898.75;2414.56;378.71
13049;1309;1/09/2024;6795.75;2378.51;368.71
13050;1309;1/10/2024;7027.48;2459.62;400.25
13051;1309;1/11/2024;6936.28;2427.7;393.46
13052;1309;1/12/2024;7018.76;2456.57;414.88
13053;1310;1/01/2024;2964.19;592.84;370.91
13054;1310;1/02/2024;2976.03;595.21;406.1
13055;1310;1/03/2024;2957.2;591.44;424.08
13056;1310;1/04/2024;3002.88;600.58;425.38
13057;1310;1/05/2024;2894.78;578.96;385.12
13058;1310;1/06/2024;2986.53;597.31;361.14
13059;1310;1/07/2024;2973.82;594.76;369.83
13060;1310;1/08/2024;2997.62;599.52;371.09
13061;1310;1/09/2024;2973.43;594.69;383.16
13062;1310;1/10/2024;2911.47;582.29;400.92
13063;1310;1/11/2024;3006.68;601.34;388.09
13064;1310;1/12/2024;2937.88;587.58;423.61
13065;1311;1/01/2024;7513.52;3005.41;310.01
13066;1311;1/02/2024;7248.88;2899.55;327.04
