record_id;employee_id;month;hours_worked;available_hours;overtime_hours
8841;882;1/07/2024;139.4;160;0.0
8842;882;1/08/2024;160.79;160;0.79
8843;882;1/09/2024;148.95;160;0.0
8844;882;1/10/2024;145.69;160;0.0
8845;882;1/11/2024;156.53;160;0.0
8846;882;1/12/2024;138.88;160;0.0
8847;883;1/01/2024;144.84;160;0.0
8848;883;1/02/2024;151.82;160;0.0
8849;883;1/03/2024;142.51;160;0.0
8850;883;1/04/2024;160.04;160;0.04
8851;883;1/05/2024;178.04;160;18.04
8852;883;1/06/2024;138.69;160;0.0
8853;883;1/07/2024;125.02;160;0.0
8854;883;1/08/2024;119.97;160;0.0
8855;883;1/09/2024;147.74;160;0.0
8856;883;1/10/2024;140.05;160;0.0
8857;883;1/11/2024;153.12;160;0.0
8858;883;1/12/2024;151.99;160;0.0
8859;884;1/01/2024;125.95;160;0.0
8860;884;1/02/2024;122.78;160;0.0
8861;884;1/03/2024;154.44;160;0.0
8862;884;1/04/2024;152.03;160;0.0
8863;884;1/05/2024;143.61;160;0.0
8864;884;1/06/2024;125.14;160;0.0
8865;884;1/07/2024;157.07;160;0.0
8866;884;1/08/2024;169.08;160;9.08
8867;884;1/09/2024;154.17;160;0.0
8868;884;1/10/2024;137.29;160;0.0
8869;884;1/11/2024;150.67;160;0.0
8870;884;1/12/2024;129.51;160;0.0
8871;885;1/01/2024;165.87;160;5.87
8872;885;1/02/2024;151.23;160;0.0
8873;885;1/03/2024;123.48;160;0.0
8874;885;1/04/2024;145.49;160;0.0
8875;885;1/05/2024;156.95;160;0.0
8876;885;1/06/2024;145.0;160;0.0
8877;885;1/07/2024;145.86;160;0.0
8878;885;1/08/2024;131.63;160;0.0
8879;885;1/09/2024;158.5;160;0.0
8880;885;1/10/2024;140.27;160;0.0
8881;885;1/11/2024;117.65;160;0.0
8882;885;1/12/2024;144.43;160;0.0
8883;886;1/02/2024;164.72;160;4.72
8884;886;1/03/2024;144.2;160;0.0
8885;886;1/04/2024;176.07;160;16.07
8886;886;1/05/2024;156.43;160;0.0
8887;886;1/06/2024;155.08;160;0.0
8888;886;1/07/2024;148.07;160;0.0
8889;886;1/08/2024;148.98;160;0.0
8890;886;1/09/2024;146.05;160;0.0
8891;886;1/10/2024;145.47;160;0.0
8892;886;1/11/2024;157.96;160;0.0
8893;886;1/12/2024;135.96;160;0.0
8894;887;1/01/2024;133.86;160;0.0
8895;887;1/02/2024;133.15;160;0.0
8896;887;1/03/2024;180.68;160;20.68
8897;887;1/04/2024;157.96;160;0.0
8898;887;1/05/2024;154.57;160;0.0
8899;887;1/06/2024;134.14;160;0.0
8900;887;1/07/2024;159.35;160;0.0
8901;887;1/08/2024;148.25;160;0.0
8902;887;1/09/2024;153.21;160;0.0
8903;887;1/10/2024;135.35;160;0.0
8904;887;1/11/2024;152.4;160;0.0
8905;887;1/12/2024;143.64;160;0.0
8906;888;1/01/2024;138.52;160;0.0
8907;889;1/01/2024;161.01;160;1.01
8908;889;1/02/2024;126.93;160;0.0
8909;889;1/03/2024;158.47;160;0.0
8910;889;1/04/2024;160.27;160;0.27
8911;889;1/05/2024;136.81;160;0.0
8912;889;1/06/2024;137.7;160;0.0
8913;889;1/07/2024;146.65;160;0.0
8914;889;1/08/2024;154.23;160;0.0
8915;889;1/09/2024;147.71;160;0.0
8916;889;1/10/2024;156.5;160;0.0
8917;889;1/11/2024;176.44;160;16.44
8918;889;1/12/2024;142.38;160;0.0
8919;890;1/09/2024;124.27;160;0.0
8920;890;1/10/2024;162.39;160;2.39
8921;890;1/11/2024;175.25;160;15.25
8922;890;1/12/2024;155.89;160;0.0
8923;891;1/01/2024;133.68;160;0.0
8924;891;1/02/2024;148.14;160;0.0
8925;891;1/03/2024;133.22;160;0.0
8926;891;1/04/2024;159.64;160;0.0
8927;891;1/05/2024;129.73;160;0.0
8928;891;1/06/2024;145.5;160;0.0
8929;891;1/07/2024;134.93;160;0.0
8930;891;1/08/2024;151.9;160;0.0
8931;891;1/09/2024;144.5;160;0.0
8932;891;1/10/2024;152.65;160;0.0
8933;891;1/11/2024;150.34;160;0.0
8934;891;1/12/2024;135.2;160;0.0
8935;892;1/01/2024;159.4;160;0.0
8936;892;1/02/2024;149.27;160;0.0
8937;892;1/03/2024;135.17;160;0.0
8938;892;1/04/2024;183.61;160;23.61
8939;892;1/05/2024;157.15;160;0.0
8940;892;1/06/2024;147.7;160;0.0
8941;892;1/07/2024;171.23;160;11.23
8942;892;1/08/2024;177.63;160;17.63
8943;892;1/09/2024;147.82;160;0.0
8944;892;1/10/2024;155.21;160;0.0
8945;892;1/11/2024;135.18;160;0.0
8946;892;1/12/2024;147.79;160;0.0
8947;893;1/01/2024;147.01;160;0.0
8948;893;1/02/2024;152.77;160;0.0
8949;893;1/03/2024;154.99;160;0.0
8950;893;1/04/2024;158.4;160;0.0
8951;893;1/05/2024;153.56;160;0.0
8952;893;1/06/2024;131.84;160;0.0
8953;893;1/07/2024;135.92;160;0.0
8954;893;1/08/2024;141.8;160;0.0
8955;893;1/09/2024;145.77;160;0.0
8956;893;1/10/2024;165.76;160;5.76
8957;893;1/11/2024;132.56;160;0.0
8958;893;1/12/2024;144.64;160;0.0
8959;894;1/12/2024;164.3;160;4.3
8960;895;1/01/2024;145.5;160;0.0
8961;895;1/02/2024;156.91;160;0.0
8962;895;1/03/2024;147.91;160;0.0
8963;895;1/04/2024;153.85;160;0.0
8964;895;1/05/2024;146.57;160;0.0
8965;895;1/06/2024;160.01;160;0.01
8966;895;1/07/2024;126.82;160;0.0
8967;895;1/08/2024;144.55;160;0.0
8968;895;1/09/2024;154.45;160;0.0
8969;895;1/10/2024;158.01;160;0.0
8970;895;1/11/2024;172.39;160;12.39
8971;895;1/12/2024;144.13;160;0.0
8972;896;1/01/2024;172.19;160;12.19
8973;896;1/02/2024;140.11;160;0.0
8974;896;1/03/2024;169.93;160;9.93
8975;896;1/04/2024;162.26;160;2.26
8976;896;1/05/2024;136.3;160;0.0
8977;896;1/06/2024;154.61;160;0.0
8978;896;1/07/2024;149.23;160;0.0
8979;896;1/08/2024;159.38;160;0.0
8980;896;1/09/2024;146.65;160;0.0
8981;896;1/10/2024;145.39;160;0.0
8982;896;1/11/2024;170.54;160;10.54
8983;896;1/12/2024;148.52;160;0.0
8984;897;1/01/2024;162.4;160;2.4
8985;897;1/02/2024;146.62;160;0.0
8986;897;1/03/2024;175.0;160;15.0
8987;897;1/04/2024;139.82;160;0.0
8988;897;1/05/2024;140.79;160;0.0
8989;897;1/06/2024;172.87;160;12.87
8990;897;1/07/2024;143.33;160;0.0
8991;897;1/08/2024;174.02;160;14.02
8992;898;1/01/2024;163.38;160;3.38
8993;898;1/02/2024;147.68;160;0.0
8994;898;1/03/2024;122.8;160;0.0
8995;898;1/04/2024;149.71;160;0.0
8996;898;1/05/2024;151.52;160;0.0
8997;898;1/06/2024;167.51;160;7.51
8998;898;1/07/2024;173.83;160;13.83
8999;898;1/08/2024;139.73;160;0.0
9000;898;1/09/2024;162.02;160;2.02
9001;898;1/10/2024;161.48;160;1.48
9002;898;1/11/2024;166.1;160;6.1
9003;898;1/12/2024;157.48;160;0.0
9004;899;1/01/2024;120.86;160;0.0
9005;899;1/02/2024;147.67;160;0.0
9006;899;1/03/2024;132.66;160;0.0
9007;899;1/04/2024;146.96;160;0.0
9008;899;1/05/2024;164.7;160;4.7
9009;899;1/06/2024;154.58;160;0.0
9010;899;1/07/2024;167.22;160;7.22
9011;899;1/08/2024;155.13;160;0.0
9012;899;1/09/2024;130.53;160;0.0
9013;899;1/10/2024;112.19;160;0.0
9014;899;1/11/2024;152.23;160;0.0
9015;899;1/12/2024;146.79;160;0.0
9016;900;1/01/2024;135.35;160;0.0
9017;900;1/02/2024;124.49;160;0.0
9018;900;1/03/2024;138.98;160;0.0
9019;900;1/04/2024;147.08;160;0.0
9020;900;1/05/2024;159.99;160;0.0
9021;900;1/06/2024;152.83;160;0.0
9022;900;1/07/2024;174.12;160;14.12
9023;900;1/08/2024;134.47;160;0.0
9024;900;1/09/2024;163.22;160;3.22
9025;900;1/10/2024;150.71;160;0.0
9026;900;1/11/2024;160.42;160;0.42
9027;900;1/12/2024;143.45;160;0.0
9028;901;1/01/2024;166.08;160;6.08
9029;901;1/02/2024;154.43;160;0.0
9030;901;1/03/2024;139.81;160;0.0
9031;901;1/04/2024;149.82;160;0.0
9032;901;1/05/2024;146.41;160;0.0
9033;901;1/06/2024;157.34;160;0.0
9034;901;1/07/2024;132.3;160;0.0
9035;901;1/08/2024;149.56;160;0.0
9036;901;1/09/2024;155.93;160;0.0
9037;901;1/10/2024;150.5;160;0.0
9038;901;1/11/2024;170.2;160;10.2
9039;901;1/12/2024;161.61;160;1.61
9040;902;1/01/2024;149.89;160;0.0
9041;902;1/02/2024;153.25;160;0.0
9042;902;1/03/2024;154.43;160;0.0
9043;902;1/04/2024;156.05;160;0.0
9044;902;1/05/2024;122.62;160;0.0
9045;902;1/06/2024;145.48;160;0.0
9046;902;1/07/2024;127.73;160;0.0
9047;902;1/08/2024;169.17;160;9.17
9048;902;1/09/2024;149.09;160;0.0
9049;902;1/10/2024;147.1;160;0.0
9050;902;1/11/2024;163.45;160;3.45
9051;902;1/12/2024;156.33;160;0.0
9052;903;1/10/2024;133.07;160;0.0
9053;903;1/11/2024;148.94;160;0.0
9054;903;1/12/2024;144.97;160;0.0
9055;904;1/01/2024;123.83;160;0.0
9056;904;1/02/2024;139.65;160;0.0
9057;904;1/03/2024;147.25;160;0.0
9058;905;1/01/2024;148.28;160;0.0
9059;905;1/02/2024;127.77;160;0.0
9060;905;1/03/2024;167.27;160;7.27
9061;905;1/04/2024;148.47;160;0.0
9062;905;1/05/2024;150.56;160;0.0
9063;906;1/01/2024;156.01;160;0.0
9064;906;1/02/2024;138.18;160;0.0
9065;906;1/03/2024;156.85;160;0.0
9066;906;1/04/2024;144.49;160;0.0
9067;906;1/05/2024;136.55;160;0.0
9068;906;1/06/2024;158.6;160;0.0
9069;906;1/07/2024;172.38;160;12.38
9070;906;1/08/2024;160.87;160;0.87
9071;906;1/09/2024;163.84;160;3.84
9072;906;1/10/2024;142.19;160;0.0
9073;906;1/11/2024;126.04;160;0.0
9074;906;1/12/2024;172.35;160;12.35
9075;907;1/01/2024;180.82;160;20.82
9076;907;1/02/2024;173.14;160;13.14
9077;907;1/03/2024;144.96;160;0.0
9078;907;1/04/2024;132.68;160;0.0
9079;907;1/05/2024;134.01;160;0.0
9080;907;1/06/2024;124.74;160;0.0
9081;907;1/07/2024;148.39;160;0.0
9082;907;1/08/2024;174.09;160;14.09
9083;907;1/09/2024;147.88;160;0.0
9084;907;1/10/2024;154.53;160;0.0
9085;907;1/11/2024;170.63;160;10.63
9086;907;1/12/2024;143.94;160;0.0
9087;908;1/01/2024;180.53;160;20.53
9088;908;1/02/2024;179.88;160;19.88
9089;908;1/03/2024;148.03;160;0.0
9090;908;1/04/2024;141.34;160;0.0
9091;908;1/05/2024;160.46;160;0.46
9092;908;1/06/2024;144.79;160;0.0
9093;908;1/07/2024;132.65;160;0.0
9094;908;1/08/2024;169.22;160;9.22
9095;908;1/09/2024;168.25;160;8.25
9096;908;1/10/2024;152.33;160;0.0
9097;908;1/11/2024;131.06;160;0.0
9098;908;1/12/2024;131.56;160;0.0
9099;909;1/06/2024;151.61;160;0.0
9100;909;1/07/2024;142.5;160;0.0
9101;909;1/08/2024;144.88;160;0.0
9102;909;1/09/2024;165.33;160;5.33
9103;910;1/06/2024;161.0;160;1.0
9104;910;1/07/2024;170.67;160;10.67
9105;910;1/08/2024;135.14;160;0.0
9106;910;1/09/2024;144.85;160;0.0
9107;910;1/10/2024;161.38;160;1.38
9108;910;1/11/2024;156.72;160;0.0
9109;910;1/12/2024;172.99;160;12.99
9110;911;1/01/2024;156.31;160;0.0
9111;911;1/02/2024;177.72;160;17.72
9112;911;1/03/2024;158.1;160;0.0
9113;911;1/04/2024;165.93;160;5.93
9114;911;1/05/2024;145.15;160;0.0
9115;911;1/06/2024;150.21;160;0.0
9116;911;1/07/2024;163.66;160;3.66
9117;911;1/08/2024;174.19;160;14.19
9118;911;1/09/2024;160.94;160;0.94
9119;911;1/10/2024;148.75;160;0.0
9120;911;1/11/2024;170.66;160;10.66
9121;911;1/12/2024;117.12;160;0.0
9122;912;1/01/2024;128.67;160;0.0
9123;912;1/02/2024;160.22;160;0.22
9124;912;1/03/2024;150.21;160;0.0
9125;912;1/04/2024;159.08;160;0.0
9126;912;1/05/2024;150.97;160;0.0
9127;912;1/06/2024;158.56;160;0.0
9128;912;1/07/2024;137.78;160;0.0
9129;912;1/08/2024;158.56;160;0.0
9130;912;1/09/2024;164.92;160;4.92
9131;912;1/10/2024;168.31;160;8.31
9132;912;1/11/2024;180.2;160;20.2
9133;912;1/12/2024;153.66;160;0.0
9134;913;1/08/2024;154.11;160;0.0
9135;913;1/09/2024;127.15;160;0.0
9136;913;1/10/2024;142.03;160;0.0
9137;913;1/11/2024;147.1;160;0.0
9138;913;1/12/2024;165.75;160;5.75
9139;914;1/01/2024;140.83;160;0.0
9140;914;1/02/2024;161.95;160;1.95
9141;914;1/03/2024;149.98;160;0.0
9142;914;1/04/2024;147.34;160;0.0
9143;914;1/05/2024;153.73;160;0.0
9144;914;1/06/2024;144.13;160;0.0
9145;914;1/07/2024;143.56;160;0.0
9146;914;1/08/2024;124.43;160;0.0
9147;914;1/09/2024;146.28;160;0.0
9148;914;1/10/2024;142.8;160;0.0
9149;914;1/11/2024;142.26;160;0.0
9150;914;1/12/2024;156.25;160;0.0
9151;915;1/01/2024;159.88;160;0.0
9152;915;1/02/2024;153.48;160;0.0
9153;915;1/03/2024;164.93;160;4.93
9154;915;1/04/2024;158.63;160;0.0
9155;915;1/05/2024;145.57;160;0.0
9156;915;1/06/2024;143.06;160;0.0
9157;916;1/11/2024;154.69;160;0.0
9158;916;1/12/2024;158.61;160;0.0
9159;917;1/01/2024;170.97;160;10.97
9160;917;1/02/2024;167.87;160;7.87
9161;917;1/03/2024;141.88;160;0.0
9162;917;1/04/2024;148.47;160;0.0
9163;917;1/05/2024;160.07;160;0.07
9164;917;1/06/2024;166.02;160;6.02
9165;917;1/07/2024;164.08;160;4.08
9166;917;1/08/2024;149.04;160;0.0
9167;917;1/09/2024;131.19;160;0.0
9168;917;1/10/2024;135.02;160;0.0
9169;917;1/11/2024;154.09;160;0.0
9170;917;1/12/2024;155.13;160;0.0
9171;918;1/01/2024;133.52;160;0.0
9172;918;1/02/2024;150.67;160;0.0
9173;918;1/03/2024;159.47;160;0.0
9174;918;1/04/2024;132.73;160;0.0
9175;918;1/05/2024;166.57;160;6.57
9176;918;1/06/2024;144.34;160;0.0
9177;918;1/07/2024;168.86;160;8.86
9178;918;1/08/2024;142.0;160;0.0
9179;918;1/09/2024;134.6;160;0.0
9180;918;1/10/2024;143.13;160;0.0
9181;918;1/11/2024;148.57;160;0.0
9182;918;1/12/2024;144.17;160;0.0
9183;919;1/01/2024;146.76;160;0.0
9184;919;1/02/2024;155.01;160;0.0
9185;919;1/03/2024;147.43;160;0.0
9186;919;1/04/2024;149.01;160;0.0
9187;919;1/05/2024;124.36;160;0.0
9188;919;1/06/2024;155.88;160;0.0
9189;919;1/07/2024;148.66;160;0.0
9190;919;1/08/2024;174.15;160;14.15
9191;919;1/09/2024;135.91;160;0.0
9192;919;1/10/2024;122.88;160;0.0
9193;919;1/11/2024;159.27;160;0.0
9194;919;1/12/2024;155.2;160;0.0
9195;920;1/01/2024;134.87;160;0.0
9196;920;1/02/2024;127.05;160;0.0
9197;920;1/03/2024;173.06;160;13.06
9198;920;1/04/2024;171.21;160;11.21
9199;920;1/05/2024;112.69;160;0.0
9200;920;1/06/2024;143.13;160;0.0
9201;920;1/07/2024;174.96;160;14.96
9202;920;1/08/2024;142.86;160;0.0
9203;920;1/09/2024;142.64;160;0.0
9204;920;1/10/2024;145.76;160;0.0
9205;920;1/11/2024;133.19;160;0.0
9206;920;1/12/2024;124.43;160;0.0
9207;921;1/01/2024;165.79;160;5.79
9208;921;1/02/2024;122.36;160;0.0
9209;921;1/03/2024;153.71;160;0.0
9210;921;1/04/2024;163.3;160;3.3
9211;921;1/05/2024;128.23;160;0.0
9212;921;1/06/2024;136.14;160;0.0
9213;921;1/07/2024;168.2;160;8.2
9214;921;1/08/2024;157.99;160;0.0
9215;921;1/09/2024;140.74;160;0.0
9216;921;1/10/2024;168.03;160;8.03
9217;921;1/11/2024;168.1;160;8.1
9218;921;1/12/2024;154.04;160;0.0
9219;922;1/01/2024;136.5;160;0.0
9220;922;1/02/2024;143.8;160;0.0
9221;922;1/03/2024;154.3;160;0.0
9222;922;1/04/2024;147.17;160;0.0
9223;922;1/05/2024;164.08;160;4.08
9224;922;1/06/2024;127.05;160;0.0
9225;922;1/07/2024;127.59;160;0.0
9226;922;1/08/2024;152.71;160;0.0
9227;922;1/09/2024;142.63;160;0.0
9228;922;1/10/2024;140.59;160;0.0
9229;922;1/11/2024;123.48;160;0.0
9230;922;1/12/2024;150.29;160;0.0
9231;923;1/01/2024;149.21;160;0.0
9232;923;1/02/2024;159.8;160;0.0
9233;923;1/03/2024;151.03;160;0.0
9234;923;1/04/2024;148.01;160;0.0
9235;923;1/05/2024;167.66;160;7.66
9236;923;1/06/2024;130.31;160;0.0
9237;923;1/07/2024;158.05;160;0.0
9238;923;1/08/2024;124.93;160;0.0
9239;923;1/09/2024;137.42;160;0.0
9240;923;1/10/2024;131.81;160;0.0
9241;923;1/11/2024;161.73;160;1.73
9242;923;1/12/2024;149.02;160;0.0
9243;924;1/01/2024;149.8;160;0.0
9244;924;1/02/2024;133.4;160;0.0
9245;924;1/03/2024;145.5;160;0.0
9246;924;1/04/2024;138.55;160;0.0
9247;924;1/05/2024;155.75;160;0.0
9248;924;1/06/2024;135.13;160;0.0
9249;924;1/07/2024;169.95;160;9.95
9250;924;1/08/2024;124.87;160;0.0
9251;924;1/09/2024;137.9;160;0.0
9252;924;1/10/2024;175.16;160;15.16
9253;924;1/11/2024;143.47;160;0.0
9254;924;1/12/2024;130.28;160;0.0
9255;925;1/01/2024;153.29;160;0.0
9256;925;1/02/2024;142.87;160;0.0
9257;925;1/03/2024;137.46;160;0.0
9258;925;1/04/2024;133.56;160;0.0
9259;925;1/05/2024;191.53;160;31.53
9260;925;1/06/2024;146.23;160;0.0
9261;925;1/07/2024;121.12;160;0.0
9262;925;1/08/2024;172.41;160;12.41
9263;925;1/09/2024;159.17;160;0.0
9264;925;1/10/2024;138.5;160;0.0
9265;925;1/11/2024;136.0;160;0.0
9266;925;1/12/2024;160.1;160;0.1
9267;926;1/01/2024;146.3;160;0.0
9268;926;1/02/2024;121.11;160;0.0
9269;926;1/03/2024;176.81;160;16.81
9270;926;1/04/2024;143.49;160;0.0
9271;926;1/05/2024;172.43;160;12.43
9272;926;1/06/2024;169.18;160;9.18
9273;927;1/06/2024;134.98;160;0.0
9274;927;1/07/2024;165.5;160;5.5
9275;927;1/08/2024;140.23;160;0.0
9276;927;1/09/2024;122.0;160;0.0
9277;927;1/10/2024;143.63;160;0.0
9278;927;1/11/2024;155.96;160;0.0
9279;927;1/12/2024;143.06;160;0.0
9280;928;1/01/2024;145.39;160;0.0
9281;928;1/02/2024;167.15;160;7.15
9282;928;1/03/2024;151.6;160;0.0
9283;928;1/04/2024;137.35;160;0.0
9284;928;1/05/2024;160.53;160;0.53
9285;928;1/06/2024;152.97;160;0.0
9286;928;1/07/2024;112.18;160;0.0
9287;928;1/08/2024;156.43;160;0.0
9288;928;1/09/2024;155.88;160;0.0
9289;928;1/10/2024;150.3;160;0.0
9290;928;1/11/2024;163.38;160;3.38
9291;928;1/12/2024;139.91;160;0.0
9292;929;1/01/2024;155.05;160;0.0
9293;929;1/02/2024;126.5;160;0.0
9294;929;1/03/2024;156.11;160;0.0
9295;929;1/04/2024;179.3;160;19.3
9296;929;1/05/2024;135.08;160;0.0
9297;929;1/06/2024;138.6;160;0.0
9298;929;1/07/2024;139.35;160;0.0
9299;929;1/08/2024;151.95;160;0.0
9300;929;1/09/2024;134.05;160;0.0
9301;929;1/10/2024;156.32;160;0.0
9302;929;1/11/2024;162.7;160;2.7
9303;929;1/12/2024;158.02;160;0.0
9304;930;1/01/2024;123.47;160;0.0
9305;930;1/02/2024;164.93;160;4.93
9306;930;1/03/2024;164.06;160;4.06
9307;930;1/04/2024;162.45;160;2.45
9308;930;1/05/2024;155.59;160;0.0
9309;930;1/06/2024;153.3;160;0.0
9310;930;1/07/2024;165.49;160;5.49
9311;930;1/08/2024;178.85;160;18.85
9312;930;1/09/2024;135.7;160;0.0
9313;930;1/10/2024;166.17;160;6.17
9314;930;1/11/2024;148.71;160;0.0
9315;930;1/12/2024;148.05;160;0.0
9316;931;1/01/2024;126.95;160;0.0
9317;931;1/02/2024;145.73;160;0.0
9318;931;1/03/2024;135.04;160;0.0
9319;931;1/04/2024;143.04;160;0.0
9320;931;1/05/2024;133.53;160;0.0
9321;931;1/06/2024;143.27;160;0.0
9322;931;1/07/2024;143.91;160;0.0
9323;931;1/08/2024;151.45;160;0.0
9324;931;1/09/2024;125.78;160;0.0
9325;931;1/10/2024;128.32;160;0.0
9326;931;1/11/2024;155.43;160;0.0
9327;931;1/12/2024;138.04;160;0.0
9328;932;1/01/2024;166.12;160;6.12
9329;932;1/02/2024;153.38;160;0.0
9330;932;1/03/2024;159.1;160;0.0
9331;932;1/04/2024;171.16;160;11.16
9332;932;1/05/2024;145.35;160;0.0
9333;932;1/06/2024;141.38;160;0.0
9334;932;1/07/2024;163.08;160;3.08
9335;932;1/08/2024;157.64;160;0.0
9336;932;1/09/2024;147.19;160;0.0
9337;932;1/10/2024;170.87;160;10.87
9338;932;1/11/2024;146.82;160;0.0
9339;932;1/12/2024;150.49;160;0.0
9340;933;1/01/2024;150.32;160;0.0
9341;933;1/02/2024;135.98;160;0.0
9342;933;1/03/2024;151.16;160;0.0
9343;933;1/04/2024;170.95;160;10.95
9344;933;1/05/2024;156.67;160;0.0
9345;933;1/06/2024;150.47;160;0.0
9346;933;1/07/2024;147.57;160;0.0
9347;933;1/08/2024;154.96;160;0.0
9348;933;1/09/2024;161.25;160;1.25
9349;933;1/10/2024;159.14;160;0.0
9350;933;1/11/2024;145.02;160;0.0
9351;933;1/12/2024;154.87;160;0.0
9352;934;1/01/2024;157.2;160;0.0
9353;934;1/02/2024;134.89;160;0.0
9354;934;1/03/2024;152.52;160;0.0
9355;934;1/04/2024;117.58;160;0.0
9356;934;1/05/2024;157.24;160;0.0
9357;934;1/06/2024;159.91;160;0.0
9358;934;1/07/2024;161.21;160;1.21
9359;934;1/08/2024;144.07;160;0.0
9360;934;1/09/2024;154.64;160;0.0
9361;934;1/10/2024;171.36;160;11.36
9362;934;1/11/2024;171.21;160;11.21
9363;934;1/12/2024;149.56;160;0.0
9364;935;1/01/2024;152.09;160;0.0
9365;935;1/02/2024;166.66;160;6.66
9366;935;1/03/2024;127.49;160;0.0
9367;935;1/04/2024;145.15;160;0.0
9368;935;1/05/2024;170.03;160;10.03
9369;935;1/06/2024;164.63;160;4.63
9370;935;1/07/2024;155.54;160;0.0
9371;935;1/08/2024;127.41;160;0.0
9372;935;1/09/2024;149.25;160;0.0
9373;935;1/10/2024;141.15;160;0.0
9374;935;1/11/2024;154.97;160;0.0
9375;935;1/12/2024;137.86;160;0.0
9376;936;1/01/2024;134.61;160;0.0
9377;936;1/02/2024;119.03;160;0.0
9378;936;1/03/2024;168.33;160;8.33
9379;936;1/04/2024;144.0;160;0.0
9380;936;1/05/2024;152.36;160;0.0
9381;936;1/06/2024;149.97;160;0.0
9382;936;1/07/2024;133.99;160;0.0
9383;936;1/08/2024;131.11;160;0.0
9384;936;1/09/2024;134.92;160;0.0
9385;936;1/10/2024;139.15;160;0.0
9386;936;1/11/2024;155.5;160;0.0
9387;936;1/12/2024;138.06;160;0.0
9388;937;1/05/2024;176.2;160;16.2
9389;937;1/06/2024;165.41;160;5.41
9390;937;1/07/2024;162.13;160;2.13
9391;937;1/08/2024;148.21;160;0.0
9392;937;1/09/2024;172.71;160;12.71
9393;937;1/10/2024;146.73;160;0.0
9394;937;1/11/2024;149.53;160;0.0
9395;937;1/12/2024;152.55;160;0.0
9396;938;1/12/2024;160.53;160;0.53
9397;939;1/01/2024;159.55;160;0.0
9398;939;1/02/2024;142.87;160;0.0
9399;939;1/03/2024;142.01;160;0.0
9400;939;1/04/2024;159.6;160;0.0
9401;939;1/05/2024;160.73;160;0.73
9402;939;1/06/2024;144.1;160;0.0
9403;939;1/07/2024;126.19;160;0.0
9404;939;1/08/2024;146.89;160;0.0
9405;939;1/09/2024;159.35;160;0.0
9406;939;1/10/2024;177.08;160;17.08
9407;939;1/11/2024;132.03;160;0.0
9408;939;1/12/2024;143.6;160;0.0
9409;940;1/01/2024;144.16;160;0.0
9410;940;1/02/2024;170.34;160;10.34
9411;940;1/03/2024;149.48;160;0.0
9412;940;1/04/2024;136.39;160;0.0
9413;940;1/05/2024;158.38;160;0.0
9414;940;1/06/2024;143.93;160;0.0
9415;940;1/07/2024;131.63;160;0.0
9416;940;1/08/2024;136.61;160;0.0
9417;940;1/09/2024;176.01;160;16.01
9418;940;1/10/2024;155.76;160;0.0
9419;940;1/11/2024;151.62;160;0.0
9420;940;1/12/2024;146.25;160;0.0
9421;941;1/01/2024;154.38;160;0.0
9422;941;1/02/2024;154.2;160;0.0
9423;941;1/03/2024;154.38;160;0.0
9424;941;1/04/2024;151.72;160;0.0
9425;941;1/05/2024;163.03;160;3.03
9426;941;1/06/2024;150.35;160;0.0
9427;941;1/07/2024;135.33;160;0.0
9428;941;1/08/2024;140.81;160;0.0
9429;941;1/09/2024;120.31;160;0.0
9430;941;1/10/2024;180.4;160;20.4
9431;941;1/11/2024;162.94;160;2.94
9432;941;1/12/2024;137.55;160;0.0
9433;942;1/01/2024;145.77;160;0.0
9434;942;1/02/2024;140.45;160;0.0
9435;942;1/03/2024;173.14;160;13.14
9436;942;1/04/2024;128.7;160;0.0
9437;942;1/05/2024;151.72;160;0.0
9438;943;1/03/2024;148.37;160;0.0
9439;943;1/04/2024;162.4;160;2.4
9440;943;1/05/2024;148.44;160;0.0
9441;943;1/06/2024;123.63;160;0.0
9442;943;1/07/2024;146.23;160;0.0
9443;943;1/08/2024;135.42;160;0.0
9444;943;1/09/2024;151.19;160;0.0
9445;943;1/10/2024;171.51;160;11.51
9446;943;1/11/2024;123.91;160;0.0
9447;943;1/12/2024;138.0;160;0.0
9448;944;1/01/2024;141.71;160;0.0
9449;944;1/02/2024;144.28;160;0.0
9450;944;1/03/2024;161.1;160;1.1
9451;944;1/04/2024;147.4;160;0.0
9452;944;1/05/2024;156.24;160;0.0
9453;944;1/06/2024;140.61;160;0.0
9454;944;1/07/2024;153.45;160;0.0
9455;944;1/08/2024;161.67;160;1.67
9456;944;1/09/2024;139.02;160;0.0
9457;944;1/10/2024;161.72;160;1.72
9458;944;1/11/2024;150.79;160;0.0
9459;944;1/12/2024;165.68;160;5.68
9460;945;1/01/2024;146.98;160;0.0
9461;945;1/02/2024;155.72;160;0.0
9462;945;1/03/2024;149.39;160;0.0
9463;945;1/04/2024;148.56;160;0.0
9464;945;1/05/2024;153.88;160;0.0
9465;945;1/06/2024;158.05;160;0.0
9466;945;1/07/2024;131.26;160;0.0
9467;945;1/08/2024;171.5;160;11.5
9468;946;1/12/2024;122.11;160;0.0
9469;947;1/01/2024;139.73;160;0.0
9470;947;1/02/2024;148.59;160;0.0
9471;947;1/03/2024;156.19;160;0.0
9472;947;1/04/2024;173.64;160;13.64
9473;947;1/05/2024;122.13;160;0.0
9474;947;1/06/2024;142.38;160;0.0
9475;947;1/07/2024;118.1;160;0.0
